gene_name.84	intercept_LCL	intercept_err_LCL	x_coeff_LCL	x_coeff_err_LCL	x_pval_LCL	x_adj_pval_LCL	y_coeff_LCL	y_coeff_err_LCL	y_pval_LCL	y_adj_pval_LCL	adj.r.sq_LCL	reg_pval_LCL	reg_adj_pval_LCL	deltaEx_LCL	deltaEx_err_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	deltaEy_LCL	deltaEy_err_LCL	deltaEy_95_CI_lo_LCL	deltaEy_95_CI_hi_LCL	intercept_Fib	intercept_err_Fib	x_coeff_Fib	x_coeff_err_Fib	x_pval_Fib	x_adj_pval_Fib	y_coeff_Fib	y_coeff_err_Fib	y_pval_Fib	y_adj_pval_Fib	adj.r.sq_Fib	reg_pval_Fib	reg_adj_pval_Fib	deltaEx_Fib	deltaEx_err_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	deltaEy_Fib	deltaEy_err_Fib	deltaEy_95_CI_lo_Fib	deltaEy_95_CI_hi_Fib	Gene	gene_id.84	gene_type.84	chr	start	stop.84	loc.84	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107	Human_NPY	region
NUDT11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	997.174600478502	26.268457431877	-24.2013113041133	22.8333277229223	0.292021006771902	0.545997598629504	-65.6917052799919	22.8564550377085	0.00505514204386406	0.0626416324691907	0.253530833253186	2.59948975654105e-05	4.89453476682053e-05	-0.0242698834211181	0.0229069475814148	-0.0691675006806912	0.020627733838455	-0.0658778364876814	0.0229868185710492	-0.110932000886938	-0.020823672088425	NUDT11	ENSG00000196368	protein_coding	chrX	51490011	51496596	chrX:51490011	protein_coding	chrX	51490011	51496592	chrX:51490011	ENSG00000196368	FALSE	NPX
NXT2	1765.21250632992	67.019000804568	-3.91050974966612	27.5136745561201	0.88727856590528	0.92832471246523	-76.9519285826508	34.6197598668529	0.0286028090173694	0.146879289548654	0.590700940279775	1.38145284506623e-16	1.31238020281292e-15	-0.00221531953554789	0.0155868344662621	-0.0327655150894216	0.0283348760183258	-0.0435935777175309	0.0196819472986132	-0.0821701944228128	-0.0050169610122489	845.551988971804	27.4623997444303	-24.2003687182925	22.8394583199874	0.292168439471626	0.545997598629504	-30.6827746558369	22.8625918443042	0.182955238011368	0.498839643511639	0.304820668292089	1.56111798246763e-06	3.41647809775639e-06	-0.028620793320728	0.0270272901235266	-0.0815942819628402	0.0243526953213842	-0.0362872715764613	0.0270643323561071	-0.0893333629944312	0.0167588198415086	NXT2	ENSG00000101888	protein_coding	chrX	109535781	109544690	chrX:109535781	protein_coding	chrX	109535781	109544698	chrX:109535781	ENSG00000101888	FALSE	NPX
OCRL	729.896611302485	26.6995154641376	-13.6251017183562	16.9594505969057	0.423753278630885	0.570695073395769	29.0767797611457	21.3396471613068	0.176239312501956	0.478363848219595	-0.0647256548340265	0.959971437536092	0.959971437536092	-0.0186671667019285	0.0232454464181116	-0.0642282416814273	0.0268939082775703	0.0398368471792996	0.0292728275748115	-0.017537894867331	0.0972115892259301	4146.66563931335	112.068677393154	71.4073442951015	73.9703866723776	0.336956143693189	0.598049376243612	-79.2656627522158	74.045309453594	0.28725583801453	0.606428991364009	0.570686962285776	2.59366242634701e-15	1.86922567967767e-14	0.0172204249163735	0.0178445922000589	-0.0177549757957419	0.0521958256284889	-0.0191155182614004	0.0178640620705676	-0.0541290799197129	0.0158980433969121	OCRL	ENSG00000122126	protein_coding	chrX	129539849	129592561	chrX:129539849	protein_coding	chrX	129539849	129592561	chrX:129539849	ENSG00000122126	FALSE	NPX
OFD1	2429.13495127733	107.432997895194	224.1198840599	57.6062197669368	0.000185531329791425	0.000952728450280289	52.2487340771467	72.4844473645522	0.472786157765505	0.780177627066652	0.301474526960832	1.88866959803602e-06	4.07780935939596e-06	0.0922632494921904	0.024063205136534	0.0450993674245837	0.139427131559797	0.0215091936533507	0.0298547727729173	-0.0370061609815673	0.0800245482882687	770.05950363689	29.7252814141278	213.736635107541	26.0514558960794	1.5432856722613e-12	2.93224277729647e-11	-31.3937947319216	26.0778427735621	0.231804552195929	0.550122390662195	0.476740252187439	1.22755762972679e-11	5.28988751779173e-11	0.277558596573499	0.0354864949560204	0.208005066459699	0.347112126687299	-0.0407680115415144	0.0339012565366561	-0.10721447435336	0.0256784512703315	OFD1	ENSG00000046651	protein_coding	chrX	13734745	13769353	chrX:13734745	protein_coding	chrX	13734743	13777955	chrX:13734743	ENSG00000046651	FALSE	NPX
OGT	8863.38294380946	286.453103194869	141.656919028479	141.897608614106	0.320668115913851	0.46156774260327	-240.231391361139	178.546167138853	0.181670987042919	0.486161796312036	0.368292316432797	2.82966675476156e-08	8.1460103546166e-08	0.015982263197532	0.0160177491002915	-0.0154125250390394	0.0473770514341034	-0.0271038036925761	0.0201632823737546	-0.0666238371451352	0.0124162297599829	4473.97932950453	188.270702055385	-264.374028767718	177.587269616393	0.140062384427883	0.332648163016223	-83.1015416443702	177.767143384083	0.641290607431902	0.843569755879794	0.176436044750297	0.00107317786135108	0.00159639980798844	-0.0590914730035187	0.039771172732672	-0.137042971559556	0.0188600255525183	-0.018574413407845	0.0397412512348881	-0.0964672658282257	0.0593184390125358	OGT	ENSG00000147162	protein_coding	chrX	71533083	71575897	chrX:71533083	protein_coding	chrX	71533087	71575892	chrX:71533087	ENSG00000147162	FALSE	NPX
OPHN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	946.545417664117	71.4205450132389	106.43887040291	57.516756957741	0.0675117937068095	0.199437304281044	72.3186136915471	57.5750142630179	0.212339150474244	0.537925847868086	0.407506942069437	2.26543135669842e-09	7.284233131538e-09	0.112449829048436	0.0613544376132961	-0.00780486867362469	0.232704526770496	0.0764026874378779	0.0610990427335359	-0.0433514363198524	0.196156811195608	OPHN1	ENSG00000079482	protein_coding	chrX	68042344	68433913	chrX:68042344	protein_coding	chrX	67949349	68433913	chrX:67949349	ENSG00000079482	FALSE	NPX
OTUD5	4522.82579286261	136.595692192165	-20.8805981240018	69.7707003714018	0.765384285843732	0.855429495942995	-67.7507478426824	87.790705224533	0.442189631767342	0.767252148879537	0.315677968996678	8.10057499650935e-07	1.88847760654819e-06	-0.00461671509810374	0.0154269815946118	-0.034853599023543	0.0256201688273355	-0.0149797385408031	0.0194158588837695	-0.0530348219529913	0.0230753448713851	3727.35594335748	83.0426965635061	-57.1251386073502	61.8342865185682	0.358038647251634	0.60104479739431	-73.5267217234727	61.8969169431059	0.238002239400619	0.550331142029322	0.451780572179855	8.77957759095017e-11	3.42977890936184e-10	-0.0153259145290787	0.0165928298264598	-0.04784786098894	0.0171960319307826	-0.0197262410246879	0.016611933702765	-0.0522856310821074	0.0128331490327316	OTUD5	ENSG00000068308	protein_coding	chrX	48922028	48958386	chrX:48922028	protein_coding	chrX	48922024	48958386	chrX:48922024	ENSG00000068308	FALSE	NPX
P2RY10	4570.30645226423	279.309757884018	1409.6653359794	151.760461078137	5.47647038313009e-15	7.43235266281941e-14	-111.760250693965	190.956344602081	0.559756543554146	0.818105717502214	0.552283159476308	7.86729197639391e-15	6.22827281464518e-14	0.308440003028904	0.0381830414910724	0.233601241706402	0.383278764351406	-0.0244535572967095	0.0418086745829474	-0.106398559479286	0.0574914448858673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P2RY10	ENSG00000078589	protein_coding	chrX	78945332	78961954	chrX:78945332	protein_coding	chrX	78945332	78963727	chrX:78945332	ENSG00000078589	FALSE	NPX
P2RY8	4877.00185966335	530.598940445759	4356.25237853089	301.346176246994	9.96220083935777e-26	2.36602269934747e-24	3778.25995860439	379.176261505377	1.96833294398118e-16	9.3495814839106e-15	0.741149093014176	1.04221575922264e-25	2.47526242815377e-24	0.893223440114003	0.115159525654806	0.667510769830584	1.11893611039742	0.774709558725736	0.114668011090539	0.54996025698828	0.999458860463192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P2RY8	ENSG00000182162	protein_coding	chrX	1462572	1537107	chrX:1462572	protein_coding	chrX	1462581	1537185	chrX:1462581	ENSG00000182162	FALSE	PAR1
PABPC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	248.135780024287	13.7966953476627	4.9155734417615	13.5800185722497	0.718222175419481	0.882990792133362	14.0283983241975	13.5937734383005	0.304850289967519	0.621597176616697	0.0536707837840477	0.110436333272331	0.124763208940093	0.0198100146672938	0.0547392586891389	-0.0874789323634184	0.127098961698006	0.0565351692642815	0.0548737181515719	-0.0510173183127995	0.164087656841362	PABPC5	ENSG00000174740	protein_coding	chrX	91434595	91438584	chrX:91434595	protein_coding	chrX	91434595	91438584	chrX:91434595	ENSG00000174740	FALSE	NPX
PBDC1	2114.31555971433	61.8539420871421	-51.3348042309407	31.9066988876407	0.110955718887587	0.20872858008556	3.44011729991455	40.1473911229497	0.93189541429949	0.976559265972136	0.306843533661673	1.37536760036991e-06	3.11095052464622e-06	-0.0242796322408357	0.01510750014974	-0.0538903325343261	0.00533106805265472	0.00162705953901193	0.0189884225553414	-0.0355902486694573	0.0388443677474811	1347.89487708451	47.3306498524455	2.98957032222154	28.645050978916	0.917111108444767	0.968061725580588	-32.0832027840666	28.6740648449234	0.266163349594911	0.579818730477375	0.63486181765893	2.32507599732638e-18	2.21917135967683e-17	0.00221795510395288	0.0212518378276578	-0.0394356470382563	0.0438715572461621	-0.0238024517560763	0.0212896333441982	-0.0655301331107049	0.0179252295985522	PBDC1	ENSG00000102390	protein_coding	chrX	76172936	76178204	chrX:76172936	protein_coding	chrX	76173040	76178314	chrX:76173040	ENSG00000102390	FALSE	NPX
PDHA1	6975.07473115815	203.903200751137	-297.519576536147	84.3078705759162	0.000644960616850967	0.0029888418829679	-52.1790894754288	106.082458316157	0.623943833721982	0.865323565015888	0.582028684250836	3.56295075993393e-16	3.07709383812475e-15	-0.0426546794125525	0.0121511684655066	-0.0664709696049454	-0.0188383892201597	-0.00748079289277592	0.015210363814348	-0.037293105968898	0.0223315201833461	4361.0246937872	153.137069508692	31.071295221443	104.985555697851	0.767944104753277	0.905178234707581	-158.357169694065	105.091892979218	0.135352542302162	0.428616383956846	0.52598134551962	1.82757819580956e-13	1.01857024779786e-12	0.0071247693840642	0.0240748980779646	-0.0400620308487464	0.0543115696168748	-0.0363119176829391	0.024131692322721	-0.0836100346354722	0.0109861992695941	PDHA1	ENSG00000131828	protein_coding	chrX	19343893	19361705	chrX:19343893	protein_coding	chrX	19343893	19361718	chrX:19343893	ENSG00000131828	FALSE	NPX
PDK3	2623.27944126019	77.8318761504003	-69.6615332360101	40.429884373537	0.0881383337199681	0.175353752950722	-98.4286769741855	50.8718995567655	0.055985349300093	0.23378497509929	0.287394721421286	4.26917355259628e-06	8.44940598951347e-06	-0.0265551325338583	0.0154320882191198	-0.0568020254433332	0.00369176037561652	-0.0375212321745264	0.0194244091692975	-0.0755930741463495	0.000550609797296653	223.473030702422	14.5928551631393	33.0748926453523	12.9991743458185	0.0126514113611539	0.054518453082086	15.4473067017603	13.0123408890707	0.238301283988773	0.550331142029322	0.284883823917726	4.81537667555109e-06	1.00140669173152e-05	0.14800395618832	0.058966297638397	0.0324300128170616	0.263577899559578	0.0691238072585592	0.0584024833557514	-0.0453450601187136	0.183592674635832	PDK3	ENSG00000067992	protein_coding	chrX	24465221	24539837	chrX:24465221	protein_coding	chrX	24465244	24550466	chrX:24465244	ENSG00000067992	FALSE	NPX
PDZD11	1533.51487971288	33.6220382382923	-105.53684038203	18.572432324574	1.45075747288829e-07	1.19845182542945e-06	-94.986045495301	23.369221217931	9.9147517739831e-05	0.00163808942352764	0.396056237258408	4.15601531362545e-09	1.33837781286243e-08	-0.0688202258603381	0.0122046525528183	-0.092741344863862	-0.0448991068568143	-0.0619400872804607	0.015299382814548	-0.0919268775969748	-0.0319532969639466	2680.08406936304	73.8578578574688	-60.9773155890988	64.2587206933986	0.345195106605166	0.598049376243612	-165.23416364343	64.3238067675473	0.0118518079753066	0.105405441142088	0.244534094146546	4.13860203149955e-05	7.55430414483323e-05	-0.0227520159856743	0.0239845793458615	-0.0697617915035628	0.0242577595322142	-0.0616526046821735	0.0240607300047425	-0.108811635491469	-0.0144935738728782	PDZD11	ENSG00000120509	protein_coding	chrX	70286595	70290514	chrX:70286595	protein_coding	chrX	70281118	70290514	chrX:70281118	ENSG00000120509	FALSE	NPX
PGK1	116961.649055548	4040.6071474719	-917.363138035475	2356.06067570261	0.697878994804218	0.806060845062622	-1912.17671560936	2964.57147729169	0.520475690717618	0.792450243324934	0.0811806628605297	0.0505555329466557	0.056172814385173	-0.0078432814981926	0.0201456958647263	-0.0473288453930562	0.031642282396671	-0.016348749620495	0.0253528177600793	-0.0660402724302504	0.0333427731892603	34295.4707851216	1429.23558644632	-920.792218608154	1429.97656943132	0.521264144543099	0.769923718795108	-503.816864088622	1431.42495744814	0.725684480893777	0.891793422624543	-0.010141865021718	0.539029095339162	0.559092213031687	-0.0268487994924281	0.0417107948971037	-0.108601957490751	0.0549043585058951	-0.0146904781463794	0.0417425071673457	-0.096505792194377	0.0671248359016182	PGK1	ENSG00000102144	protein_coding	chrX	78065188	78129296	chrX:78065188	protein_coding	chrX	77910739	78129295	chrX:77910739	ENSG00000102144	FALSE	NPX
PGRMC1	2317.86443073529	71.0770655183846	-113.43985137754	38.3308341018258	0.00389010761722974	0.0144925577896794	-107.392519063692	48.2307177616234	0.0283339992870958	0.146879289548654	0.265540081277266	1.44666981138811e-05	2.60537691150465e-05	-0.0489415385444067	0.0166050942306784	-0.0814875232365364	-0.016395553852277	-0.0463325281839818	0.0208567054669688	-0.0872116708992406	-0.00545338546872298	13781.8655828304	496.774892408213	-110.49727782624	505.865297819611	0.827586908563223	0.927429833188813	-41.0678083012226	506.377676309687	0.935541598147414	0.984374349435576	-0.047373140187549	0.890186559187175	0.900963636174913	-0.00801758493160014	0.0367062771271964	-0.079961888100905	0.0639267182377048	-0.00297984391549903	0.0367424741581731	-0.0749950932655184	0.0690354054345203	PGRMC1	ENSG00000101856	protein_coding	chrX	119236245	119244466	chrX:119236245	protein_coding	chrX	119236245	119244466	chrX:119236245	ENSG00000101856	FALSE	NPX
PHF6	5645.25771025946	202.767645756893	-168.234992469341	82.5167301261217	0.0442485705799971	0.105090355127493	-212.841467807748	103.828711651632	0.0431270543916342	0.199857081327085	0.577911911292142	5.54520580632295e-16	4.68261823645049e-15	-0.0298011182312542	0.014656140106249	-0.0585271528395022	-0.00107508362300617	-0.0377027017599105	0.0184419883716624	-0.0738489989683688	-0.00155640455145211	2913.6092211675	86.528940552129	-104.187527523538	71.8616592556247	0.15058054233614	0.347305432680758	-106.290950508224	71.934446158823	0.143003600823093	0.442781519585576	0.305385135769388	1.51116440236291e-06	3.35992936270052e-06	-0.0357589229079216	0.024686990182306	-0.0841454236652414	0.0126275778493982	-0.0364808532784752	0.0247128794283048	-0.0849180969579527	0.0119563904010022	PHF6	ENSG00000156531	protein_coding	chrX	134373253	134428791	chrX:134373253	protein_coding	chrX	134373288	134428791	chrX:134373288	ENSG00000156531	FALSE	NPX
PHF8	3552.09905221398	68.4328578972216	-0.599311498435041	35.5463525126697	0.986583662415814	0.986583662415814	-46.5612876074367	44.727075099367	0.300513466956566	0.662330086536624	0.284836104144147	4.93887885273569e-06	9.43102494492242e-06	-0.00016872037902814	0.0100071405288314	-0.0197827158155377	0.0194452750574814	-0.0131081050733694	0.0125942629113673	-0.0377928603796492	0.0115766502329105	1441.00218229832	36.0769789048412	-42.8442504390392	21.3850905428928	0.0481351969999681	0.155972963922377	-25.7774359550072	21.4067509739399	0.231680013441412	0.550122390662195	0.645482577104331	6.42555216514699e-19	6.39495429769391e-18	-0.0297322592327411	0.0148590857929934	-0.0588560673870081	-0.000608451078474084	-0.0178885474787371	0.0148622099020497	-0.0470184788867545	0.0112413839292804	PHF8	ENSG00000172943	protein_coding	chrX	53936676	54048958	chrX:53936676	protein_coding	chrX	53936676	54048958	chrX:53936676	ENSG00000172943	FALSE	NPX
PHKA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	131.352613501905	21.8838577626136	139.863143358552	22.3326953161883	1.2680135819276e-08	1.55891081542864e-07	173.835952209427	22.3553155527508	1.1772722112911e-11	5.46777538132976e-10	0.504365992595016	1.22619479601911e-12	5.95987703181383e-12	1.06479147715262	0.245717965169026	0.583184265421332	1.54639868888392	1.32342971772621	0.278533501874586	0.777504054052021	1.8693553814004	PHKA1	ENSG00000067177	protein_coding	chrX	72578814	72714319	chrX:72578814	protein_coding	chrX	72578814	72714319	chrX:72578814	ENSG00000067177	FALSE	NPX
PHKA2	1679.57670207637	36.4881055692811	66.5558803239756	20.7155800434462	0.00179504352606569	0.00718017410426276	1.48426834234165	26.0658897139986	0.954710246452496	0.989733400134535	0.202160676622269	0.00036818001966343	0.000540723421717806	0.0396265798648528	0.0123638169553194	0.0153934986324269	0.0638596610972788	0.00088371572462676	0.0155193327142269	-0.0295341763952579	0.0313016078445114	870.780369961957	20.0281306181054	84.5556885093457	17.0098422193764	3.16173658865488e-06	3.07350207920405e-05	52.9613258810975	17.0270710692507	0.00250254636838177	0.0402332454609069	0.411947472148704	1.65641759212215e-09	5.49509963100841e-09	0.0971033470966276	0.0196612829753947	0.058567232464854	0.135639461728401	0.0608205326027403	0.0196037811983846	0.0223971214539064	0.0992439437515742	PHKA2	ENSG00000044446	protein_coding	chrX	18892300	18984598	chrX:18892300	protein_coding	chrX	18892298	18984114	chrX:18892298	ENSG00000044446	FALSE	NPX
PIGA	1377.40862863567	50.8055890643572	-16.9480551727102	24.9660045850058	0.4988863445083	0.63830576065035	-5.34549763468844	31.4140912659517	0.865244267002321	0.968529553044199	0.346316950930465	1.19920887252416e-07	3.09219663207203e-07	-0.0123043044891459	0.0181310245689885	-0.0478411126443634	0.0232325036660716	-0.00388083646606976	0.022807109932667	-0.0485827719340972	0.0408210990019576	447.404020720136	17.4466333316571	6.10454768380121	16.4882192378678	0.712075842062647	0.879752115524125	12.3664073314646	16.5049197486827	0.455656937699769	0.755811904597236	0.107281825235526	0.018039697139902	0.0224422422752352	0.0136443737675299	0.036856927507181	-0.0585952041465449	0.0858839516816046	0.0276403580628529	0.0369061569791477	-0.0446957096162766	0.0999764257419824	PIGA	ENSG00000165195	protein_coding	chrX	15319451	15335580	chrX:15319451	protein_coding	chrX	15319452	15335554	chrX:15319452	ENSG00000165195	FALSE	NPX
PIM2	20965.9641333216	1547.14621339179	1235.65890783497	917.249268217795	0.181141217426929	0.29576204684745	4.96836396674388	1154.15152341704	0.996574322926409	0.996970169790471	0.0593938543151392	0.100930240050264	0.108038003434085	0.058936421906356	0.0439650835975334	-0.0272351419448095	0.145107985757521	0.000236972835360697	0.055048819806738	-0.107658713985846	0.108132659656567	202.418035267456	18.9925130521417	-34.2051376547472	16.5366341824071	0.0414672152012223	0.138666367632887	7.43791910092819	16.5533837315258	0.654274382413079	0.846372701496858	0.280912104777136	5.99610312295272e-06	1.23466556915972e-05	-0.168982658138895	0.083219826410447	-0.332093517903371	-0.00587179837441856	0.0367453378899783	0.0818508515312076	-0.123682331111189	0.197173006891145	PIM2	ENSG00000102096	protein_coding	chrX	48913182	48919024	chrX:48913182	protein_coding	chrX	48913182	48919024	chrX:48913182	ENSG00000102096	FALSE	NPX
PIN4	608.410818043384	34.5104524133519	111.72461027174	19.3945599193702	1.03046888856042e-07	8.70173728117686e-07	23.0540837332977	24.4036835487876	0.347210157601474	0.67433784007064	0.287200221119432	4.31684187388378e-06	8.49948140971937e-06	0.183633503807576	0.0335360184987995	0.117902907549929	0.249364100065223	0.0378922975226482	0.0401680804718423	-0.0408371402021626	0.116621735247459	640.307518097465	38.0231775460761	138.7490252706	27.0459774808052	1.65274328991126e-06	1.72711673795727e-05	-58.304820677307	27.0733716846851	0.0339457874578247	0.22108163428276	0.540217856986088	4.94991201196437e-14	2.87369891805709e-13	0.216691232492261	0.0441555739966172	0.130146307458891	0.303236157525631	-0.0910575294360858	0.0426261790340751	-0.174604840342873	-0.00751021852929865	PIN4	ENSG00000102309	protein_coding	chrX	72181353	72302926	chrX:72181353	protein_coding	chrX	72181353	72302926	chrX:72181353	ENSG00000102309	FALSE	NPX
PIR	1123.37484245407	68.9779070766443	43.1197803300174	40.7618670853482	0.29280810739527	0.439790833241908	1.67130923395228	51.2896249950529	0.974073324602376	0.994776794661259	0.0663856326901908	0.0814526664083295	0.0881823738893596	0.0383841427637992	0.0363616518658778	-0.0328846948933213	0.10965298042092	0.00148775739921434	0.0456568241714018	-0.0879996179767332	0.0909751327751619	239.420965096681	18.7719695500419	-10.3269534783976	18.6920503307131	0.581990171337529	0.79241658507846	-10.5144375668446	18.7109830477153	0.575554164107108	0.824460410238646	0.010095845659246	0.354370655723361	0.377874831868277	-0.0431330375526113	0.0781451156733429	-0.196297464272363	0.110031389167141	-0.0439161105319192	0.0782267972207883	-0.197240633084664	0.109408412020826	PIR	ENSG00000087842	protein_coding	chrX	15384799	15493564	chrX:15384799	protein_coding	chrX	15384799	15493564	chrX:15384799	ENSG00000087842	FALSE	NPX
PJA1	822.40037961034	23.9002566469938	18.6245921322886	13.8236876748606	0.181089834644822	0.29576204684745	-1.69927403766415	17.393996094629	0.922381786932315	0.976559265972136	0.111268856581003	0.0174999859805756	0.0204615220695961	0.0226466239486819	0.01682183077141	-0.0103241643632818	0.0556174122606456	-0.00206623693251368	0.0211503625589674	-0.0435209475480898	0.0393884736830625	1912.95475266693	54.7294484230539	-8.80066702855195	53.58849154086	0.869920860485112	0.950053540961014	-13.6023910284284	53.6427700029318	0.800403348608307	0.926526604625451	0.0319930919621368	0.205291956239351	0.22522844542795	-0.00460056204480665	0.0280137744885517	-0.0595075600423679	0.0503064359527546	-0.00711067055269591	0.0280425773497405	-0.0620741221581873	0.0478527810527955	PJA1	ENSG00000181191	protein_coding	chrX	69160851	69165793	chrX:69160851	protein_coding	chrX	69160851	69165521	chrX:69160851	ENSG00000181191	FALSE	NPX
PLCXD1	1177.89636347936	217.386863153547	1209.4488452336	128.344569540171	2.8218285059443e-15	3.97146234169938e-14	1367.01826857991	161.492721324166	3.12643436175278e-13	1.08004096133278e-11	0.620667571864234	4.39222620440663e-18	5.56348652558173e-17	1.02678714590903	0.218591599093729	0.598347611685321	1.45522668013274	1.16055903640105	0.254309422398542	0.66211256849991	1.6590055043022	265.495885743707	74.8698038517915	323.631853933772	77.0734227766559	6.28892097370533e-05	0.000536483462654863	485.430327728475	77.1514885466494	1.11285096359028e-08	4.22883366164305e-07	0.367007864600263	3.48410287993013e-08	9.27614652108787e-08	1.2189712583576	0.449930989106704	0.337106519708457	2.10083599700674	1.82839114952267	0.591856763506312	0.668351893050293	2.98843040599504	PLCXD1	ENSG00000182378	protein_coding	chrX	276322	303356	chrX:276322	protein_coding	chrX	276322	303356	chrX:276322	ENSG00000182378	FALSE	PAR1
PLP2	3797.63030161132	212.149684829269	-436.006124829602	117.730372862425	0.000356986526812545	0.00176175169076321	-273.901124411843	148.137146465795	0.0675720599856541	0.254231512817312	0.261903827893375	1.76304856460465e-05	3.13064698387741e-05	-0.11481005000529	0.0316575159869929	-0.176858781339796	-0.0527613186707845	-0.0721242202790587	0.0392153177880089	-0.148986243143556	0.00473780258543881	7928.99963190853	533.828072789559	335.43876144508	487.410198548497	0.49309294565516	0.748577674184883	827.186293392414	487.903884323458	0.0934590102426877	0.367894844568683	0.174083842400375	0.00119096161944982	0.00173457127850184	0.0423053067243413	0.0615377905028667	-0.0783087626612774	0.16291937610996	0.104324168469322	0.0619336638037841	-0.0170658125860954	0.225714149524738	PLP2	ENSG00000102007	protein_coding	chrX	49171926	49175239	chrX:49171926	protein_coding	chrX	49171898	49175235	chrX:49171898	ENSG00000102007	FALSE	NPX
PLS3	1055.42815405352	183.697705525642	-184.82945161786	112.427771399259	0.103485021632625	0.198607617274734	-229.704789718259	141.465017341423	0.10774138833322	0.349929295441226	0.0328236384176299	0.212649861981563	0.218397155548632	-0.175122722383325	0.11079833661252	-0.392287462143865	0.0420420173772152	-0.217641332416654	0.139285668038369	-0.490641241771857	0.0553585769385489	24329.8342265282	1129.38012247982	2165.3503770429	917.384597756865	0.020417666370818	0.0812817575523993	-293.124362737139	918.313794001486	0.750315703321401	0.914378903756109	0.404671982924765	2.76274526206569e-09	8.68291368077788e-09	0.0889997998704772	0.0379318115106164	0.0146534493096691	0.163346150431285	-0.0120479391683454	0.0377484937024042	-0.0860349868250576	0.0619391084883668	PLS3	ENSG00000102024	protein_coding	chrX	115561174	115650861	chrX:115561174	protein_coding	chrX	115561174	115650861	chrX:115561174	ENSG00000102024	FALSE	NPX
PLS3-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3409779434206	1.6382525909672	-1.27233259464843	1.62056844644626	0.434448033269953	0.685280293988077	-0.943603269832312	1.62220988027703	0.56223794185765	0.824460410238646	0.0133666051040887	0.328480834848643	0.351163654646375	-0.0522712192421316	0.0666706727395444	-0.182945737811639	0.0784032993273754	-0.0387660377502363	0.0666962752884008	-0.169490737315502	0.0919586618150293	PLS3-AS1	ENSG00000271826	antisense	chrX	115518182	115562731	chrX:115518182	lncRNA	chrX	115518182	115562731	chrX:115518182	ENSG00000271826	NA	NPX
PLXNA3	1130.63668980879	68.6546082804782	48.581588802761	32.3740281000054	0.136766404954018	0.24748206610727	20.516122997952	40.7354196350203	0.615677927222597	0.863312222673752	0.398937155724512	3.38470453769851e-09	1.12718218237348e-08	0.0429683462783937	0.0287520773490007	-0.0133857253256478	0.0993224178824352	0.0181456370405082	0.0360455882645847	-0.0525037159580778	0.0887949900390943	4300.9339020694	237.507609080033	-57.1873269889855	211.604829595407	0.787582609084596	0.911363803167632	-64.2523475686961	211.819158911033	0.762334005831491	0.918315891750902	0.230886888442545	8.2488662085446e-05	0.000146102799795409	-0.0132964905509172	0.0492052187810818	-0.109738719361838	0.0831457382600031	-0.0149391618266398	0.049256482231832	-0.111481867001031	0.081603543347751	PLXNA3	ENSG00000130827	protein_coding	chrX	154458281	154477779	chrX:154458281	protein_coding	chrX	154458281	154477779	chrX:154458281	ENSG00000130827	FALSE	NPX
PLXNB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	487.826700736098	45.2570203238733	5.77167290069844	31.4566232831908	0.854833853336761	0.939816229561251	15.5577619713429	31.4884849214771	0.622454966401447	0.831885248583969	0.525392869459708	1.92718903914695e-13	1.05995397153082e-12	0.0118314001508925	0.0644925342294216	-0.114573966938774	0.138236767240559	0.0318919853051653	0.064616279890155	-0.0947559232795385	0.158539893889869	PLXNB3	ENSG00000198753	protein_coding	chrX	153764196	153779346	chrX:153764196	protein_coding	chrX	153764196	153779346	chrX:153764196	ENSG00000198753	FALSE	NPX
